"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
`17999` = ""Nedd4"", `14735` = ""Gpc4"", `104263` = ""Kdm3a"", `13636` = ""Efna1"", `15203` = ""Heph"", `56484` = ""Foxo3"", `14281` = ""Fos"", `93691` = ""Klf7"", `11910` = ""Atf3"", `18484` = ""Pam"", `277250` = ""Kdm3b"", `17859` = ""Mxi1"", `22695` = ""Zfp36"", `230163` = ""Aldob"", `54170` = ""Rragc"", `108767` = ""Pnrc1"", `15937` = ""Ier3"", `14284` = ""Fosl2"", `21881` = ""Tkt"", `22346` = ""Vhl"", `22339` = ""Vegfa"", `18640` = ""Pfkfb2"", `54200` = ""Sult2b1"", `20970` = ""Sdc3"", `14751` = ""Gpi1"", `14042` = ""Ext1"", `21991` = ""Tpi1"", 
`75785` = ""Klhl24"", `12842` = ""Col1a1"", `110095` = ""Pygl"", `11977` = ""Atp7a"", `18655` = ""Pgk1"", `20778` = ""Scarb1"", `17748` = ""Mt1"", `14936` = ""Gys1"", `70974` = ""Pgm2l1"", `30046` = ""Zfp292"", `15277` = ""Hk2"", `22240` = ""Dpysl3"", `18712` = ""Pim1"", `16828` = ""Ldha"", `16367` = ""Irs1"")"
"10","HALLMARK_PROTEIN_SECRETION",0.000885704493861241,0.00295170640009207,0.477270815362862,0.408313923137446,1.6820367836504,123,"c(`98660` = ""Atp1a2"", `106572` = ""Rab31"", `12390` = ""Cav2"", `12176` = ""Bnip3"", `13867` = ""Erbb3"", `13649` = ""Egfr"", `22088` = ""Tsg101"", `11777` = ""Ap3s1"", `16668` = ""Krt18"", `70028` = ""Dop1b"", `192113` = ""Atp12a"", `26417` = ""Mapk3"", `14683` = ""Gnas"", `16561` = ""Kif1b"", `13866` = ""Erbb2"", `67074` = ""Mon2"", `11774` = ""Ap3b1"", `13518` = ""Dst"", `71770` = ""Ap2b1"", `66251` = ""Arfgap3"", `110651` = ""Rps6ka3"", `11487` = ""Adam10"", `20479` = ""Vps4b"", `20619` = ""Snap23"", `19341` = ""Rab4a"", `108123` = ""Napg"", 
`74616` = ""Scrn3"", `107767` = ""Scamp1"", `71943` = ""Tom1l1"", `18484` = ""Pam"", `271457` = ""Rab5a"", `20844` = ""Stam"", `16562` = ""Kif1c"", `211286` = ""Cln5"", `11305` = ""Abca2"", `211673` = ""Arfgef1"", `213827` = ""Arcn1"", `100226` = ""Stx12"", `12727` = ""Clcn4"", `19344` = ""Rab5b"", `68365` = ""Rab14"", `108124` = ""Napa"", `56418` = ""Ykt6"", `66366` = ""Ergic3"", `19063` = ""Ppt1"", `56041` = ""Uso1"", `99889` = ""Arfip1"", `11977` = ""Atp7a"", `76332` = ""Cog2"", `11764` = ""Ap1b1"", `208449` = ""Sgms1"", `54214` = ""Golga4"")"
"11","HALLMARK_KRAS_SIGNALING_UP",0.000137725900351912,0.000529715001353508,0.518848077743792,0.379347450242153,1.64665473775821,184,"c(`27260` = ""Plek2"", `12142` = ""Prdm1"", `18612` = ""Etv4"", `13836` = ""Epha2"", `217410` = ""Trib2"", `56847` = ""Aldh1a3"", `15431` = ""Hoxd11"", `228662` = ""Btbd3"", `106052` = ""Fbxo4"", `19279` = ""Ptprr"", `18671` = ""Abcb1a"", `12283` = ""Cab39"", `12387` = ""Ctnnb1"", `18791` = ""Plat"", `18793` = ""Plaur"", `101772` = ""Ano1"", `12156` = ""Bmp2"", `16574` = ""Kif5c"", `15945` = ""Cxcl10"", `12876` = ""Cpe"", `67603` = ""Dusp6"", `16598` = ""Klf2"", `13730` = ""Emp1"", `240832` = ""Tor1aip2"", `12223` = ""Btc"", `20568` = ""Slpi"", `22778` = ""Ikzf1"", 
`230257` = ""Ptbp3"", `14012` = ""Mpzl2"", `11669` = ""Aldh2"", `68813` = ""Dock5"", `23797` = ""Akt3"", `16480` = ""Jup"", `73379` = ""Dcbld2"", `15275` = ""Hk1"", `14254` = ""Flt1"", `14425` = ""Galnt3"", `207839` = ""Galnt6"", `211770` = ""Trib1"", `24064` = ""Spry2"", `16398` = ""Itga2"", `14063` = ""F2rl1"", `20347` = ""Sema3b"", `29809` = ""Rabgap1l"", `17948` = ""Naip2"", `15200` = ""Hbegf"", `235584` = ""Dusp7"", `17872` = ""Ppp1r15a"", `26401` = ""Map3k1"", `16009` = ""Igfbp3"", `213027` = ""Evi5l"", `12444` = ""Ccnd2"", `233489` = ""Picalm"", 
`268980` = ""Strn"", `102866` = ""Pls3"", `16878` = ""Lif"", `94186` = ""Strn3"", `97387` = ""Strn4"", `227800` = ""Rabgap1"", `71891` = ""Cdadc1"", `66390` = ""Prelid3b"", `14020` = ""Evi5"", `21938` = ""Tnfrsf1b"", `20440` = ""St6gal1"", `66805` = ""Tspan1"")"
"12","HALLMARK_APOPTOSIS",0.000944546048029463,0.00295170640009207,0.477270815362862,0.370547735171516,1.59813996921062,169,"c(`18611` = ""Pea15a"", `12227` = ""Btg2"", `12177` = ""Bnip3l"", `328572` = ""Ep300"", `13867` = ""Erbb3"", `58801` = ""Pmaip1"", `16952` = ""Anxa1"", `12387` = ""Ctnnb1"", `18791` = ""Plat"", `13649` = ""Egfr"", `16668` = ""Krt18"", `21859` = ""Timp3"", `11798` = ""Xiap"", `12156` = ""Bmp2"", `11853` = ""Rhoc"", `12048` = ""Bcl2l1"", `12042` = ""Bcl10"", `13730` = ""Emp1"", `22333` = ""Vdac1"", `11852` = ""Rhob"", `12575` = ""Cdkn1a"", `12257` = ""Tspo"", `56338` = ""Txnip"", `16480` = ""Jup"", `17210` = ""Mcl1"", `11848` = ""Rhoa"", `12125` = ""Bcl2l11"", 
`228355` = ""Madd"", `20515` = ""Slc20a1"", `13866` = ""Erbb2"", `12050` = ""Bcl2l2"", `12367` = ""Casp3"", `18412` = ""Sqstm1"", `17948` = ""Naip2"", `433182` = ""Eno1b"", `12633` = ""Cflar"", `17131` = ""Smad7"", `13806` = ""Eno1"", `19697` = ""Rela"", `19698` = ""Relb"", `14083` = ""Ptk2"", `12444` = ""Ccnd2"", `11518` = ""Add1"", `16854` = ""Lgals3"", `11567` = ""Avil"", `11910` = ""Atf3"", `16905` = ""Lmna"", `20516` = ""Slc20a2"", `22390` = ""Wee1"", `14528` = ""Gch1"")"
"13","HALLMARK_INFLAMMATORY_RESPONSE",0.00176971565559253,0.00465714646208562,0.45505986738723,0.377893899734065,1.58697625903394,143,"c(`326623` = ""Tnfsf15"", `12227` = ""Btg2"", `23849` = ""Klf6"", `15251` = ""Hif1a"", `14066` = ""F3"", `50723` = ""Icosl"", `320910` = ""Itgb8"", `18442` = ""P2ry2"", `18793` = ""Plaur"", `13614` = ""Edn1"", `13136` = ""Cd55"", `16410` = ""Itgav"", `52118` = ""Pvr"", `15945` = ""Cxcl10"", `12575` = ""Cdkn1a"", `54393` = ""Gabbr1"", `20312` = ""Cx3cl1"", `73379` = ""Dcbld2"", `15451` = ""Hpn"", `11308` = ""Abi1"", `16561` = ""Kif1b"", `22359` = ""Vldlr"", `16518` = ""Kcnj2"", `17388` = ""Mmp15"", `16822` = ""Lcp2"", `15465` = ""Hrh1"", `17119` = ""Mxd1"", 
`19882` = ""Mst1r"", `15200` = ""Hbegf"", `18438` = ""P2rx4"", `19697` = ""Rela"", `19698` = ""Relb"", `108960` = ""Irak2"", `14677` = ""Gnai1"", `109552` = ""Sri"", `18578` = ""Pde4b"", `18414` = ""Osmr"", `14678` = ""Gnai2"", `17295` = ""Met"", `16878` = ""Lif"", `13819` = ""Epas1"", `14528` = ""Gch1"", `16562` = ""Kif1c"", `11305` = ""Abca2"", `21938` = ""Tnfrsf1b"", `15980` = ""Ifngr2"", `269275` = ""Acvr1c"", `11480` = ""Acvr2a"", `17329` = ""Cxcl9"", `19219` = ""Ptger4"", `16190` = ""Il4ra"", `11622` = ""Ahr"")"
"14","HALLMARK_COMPLEMENT",0.00125256768836278,0.00368402261283169,0.45505986738723,0.354429572908943,1.5394877427777,188,"c(`72269` = ""Cda"", `170638` = ""Hpcal4"", `109264` = ""Me3"", `380921` = ""Dgkh"", `19052` = ""Ppp2ca"", `17133` = ""Maff"", `15378` = ""Hnf4a"", `14066` = ""F3"", `18132` = ""Notch4"", `18791` = ""Plat"", `18793` = ""Plaur"", `13136` = ""Cd55"", `22041` = ""Trf"", `240672` = ""Dusp5"", `11747` = ""Anxa5"", `12827` = ""Col4a2"", `67603` = ""Dusp6"", `98878` = ""Ehd4"", `14688` = ""Gnb1"", `100102` = ""Pcsk9"", `381511` = ""Pdp1"", `22038` = ""Plscr1"", `17388` = ""Mmp15"", `16822` = ""Lcp2"", `16363` = ""Irf2"", `12367` = ""Casp3"", `12902` = ""Cr2"", 
`12315` = ""Calm3"", `69181` = ""Dyrk2"", `235584` = ""Dusp7"", `20779` = ""Src"", `14677` = ""Gnai1"", `60595` = ""Actn4"", `11502` = ""Adam9"", `14678` = ""Gnai2"", `19822` = ""Rnf4"", `63985` = ""Gmfb"", `16854` = ""Lgals3"", `16452` = ""Jak2"", `18706` = ""Pik3ca"", `16889` = ""Lipa"", `15203` = ""Heph"", `74769` = ""Pik3cb"", `18643` = ""Pfn1"", `13139` = ""Dgka"", `78287` = ""Rbsn"", `223770` = ""Brd1"", `16451` = ""Jak1"", `22612` = ""Yes1"")"
"15","HALLMARK_HEME_METABOLISM",0.00374943425837009,0.00892722442469069,0.431707695803346,0.336884498650789,1.49052479891454,214,"c(`20525` = ""Slc2a1"", `21781` = ""Tfdp1"", `54484` = ""Mkrn1"", `18563` = ""Pcx"", `26570` = ""Slc7a11"", `12227` = ""Btg2"", `12177` = ""Bnip3l"", `13034` = ""Ctse"", `12361` = ""Cask"", `30805` = ""Slc22a4"", `140780` = ""Bmp2k"", `22439` = ""Xk"", `59125` = ""Nek7"", `242418` = ""Dcaf10"", `320253` = ""Marchf3"", `20975` = ""Synj2"", `26397` = ""Map2k3"", `28169` = ""Agpat3"", `192657` = ""Ell2"", `18452` = ""P4ha2"", `219094` = ""Khnyn"", `71207` = ""Nudt4"", `269774` = ""Aak1"", `53378` = ""Sdcbp"", `26357` = ""Abcg2"", `102857` = ""Slc6a8"", 
`228608` = ""Smox"", `14055` = ""Ezh1"", `78908` = ""Igsf3"", `319939` = ""Tns3"", `214601` = ""Slc10a3"", `319158` = ""H4c9"", `13728` = ""Mark2"", `56209` = ""Gde1"", `208846` = ""Daam1"", `100862085` = ""Gm16867"", `67712` = ""Slc25a37"", `67608` = ""Narf"", `56224` = ""Tspan5"", `18451` = ""P4ha1"", `12444` = ""Ccnd2"", `233489` = ""Picalm"", `72674` = ""Adipor1"", `11518` = ""Add1"", `66878` = ""Riok3"", `71946` = ""Endod1"", `56484` = ""Foxo3"", `18519` = ""Kat2b"", `214597` = ""Sidt2"", `16909` = ""Lmo2"", `27057` = ""Ncoa4"", `15191` = ""Hdgf"", 
`15467` = ""Eif2ak1"", `17859` = ""Mxi1"", `67182` = ""Pdzk1ip1"", `338523` = ""Kdm7a"", `66935` = ""Cir1"", `65107` = ""Lrp10"", `76303` = ""Osbp"", `14630` = ""Gclm"", `59126` = ""Nek6"", `433256` = ""Acsl5"", `380711` = ""Rap1gap2"", `16599` = ""Klf3"", `11975` = ""Atp6v0a1"", `12727` = ""Clcn4"", `64899` = ""Lpin3"")"
"16","HALLMARK_MYOGENESIS",0.00587657838256637,0.0133558599603781,0.407017918923954,0.340777053751817,1.47563638077077,171,"c(`13836` = ""Epha2"", `18563` = ""Pcx"", `20856` = ""Stc2"", `22003` = ""Tpm1"", `76722` = ""Ckmt2"", `21679` = ""Tead4"", `192897` = ""Itgb4"", `18132` = ""Notch4"", `13867` = ""Erbb3"", `13649` = ""Egfr"", `225115` = ""Svil"", `67399` = ""Pdlim7"", `22004` = ""Tpm2"", `16420` = ""Itgb6"", `20893` = ""Bhlhe40"", `12827` = ""Col4a2"", `16400` = ""Itga3"", `18845` = ""Plxna2"", `16419` = ""Itgb5"", `12575` = ""Cdkn1a"", `23797` = ""Akt3"", `15982` = ""Ifrd1"", `102857` = ""Slc6a8"", `14199` = ""Fhl1"", `13866` = ""Erbb2"", `17913` = ""Myo1c"", `11461` = ""Actb"", 
`18844` = ""Plxna1"", `20411` = ""Sorbs1"", `13400` = ""Dmpk"", `66922` = ""Rras2"", `15200` = ""Hbegf"", `17886` = ""Myh9"", `16009` = ""Igfbp3"", `18641` = ""Pfkl"", `60595` = ""Actn4"", `19769` = ""Rit1"", `71960` = ""Myh14"", `20973` = ""Syngr2"", `22288` = ""Utrn"", `16404` = ""Itga7"", `13682` = ""Eif4a2"", `68553` = ""Col6a4"", `11567` = ""Avil"", `108058` = ""Camk2d"", `235611` = ""Plxnb1"", `12759` = ""Clu"", `226251` = ""Ablim1"", `433256` = ""Acsl5"", `93739` = ""Gabarapl2"", `64899` = ""Lpin3"", `107589` = ""Mylk"", `20259` = ""Scin"", 
`17258` = ""Mef2a"", `22349` = ""Vil1"", `13848` = ""Ephb6"", `13845` = ""Ephb3"", `12842` = ""Col1a1"", `59069` = ""Tpm3"", `110095` = ""Pygl"", `12908` = ""Crat"", `53313` = ""Atp2a3"", `77090` = ""Ocel1"", `227753` = ""Gsn"", `54601` = ""Foxo4"", `14778` = ""Gpx3"", `13844` = ""Ephb2"", `11938` = ""Atp2a2"", `12709` = ""Ckb"", `12323` = ""Camk2b"")"
"17","HALLMARK_COAGULATION",0.0174354594461461,0.0348709188922921,0.352487857583619,0.358893159704477,1.46121813055443,115,"c(`11813` = ""Apoc2"", `93732` = ""Acox2"", `17133` = ""Maff"", `12337` = ""Capn5"", `13034` = ""Ctse"", `76453` = ""Prss23"", `15378` = ""Hnf4a"", `14066` = ""F3"", `93721` = ""Cpn1"", `12153` = ""Bmp1"", `16952` = ""Anxa1"", `18791` = ""Plat"", `19128` = ""Pros1"", `21859` = ""Timp3"", `22041` = ""Trf"", `67603` = ""Dusp6"", `12334` = ""Capn2"", `14688` = ""Gnb1"", `19123` = ""Proc"", `21828` = ""Thbs4"", `15451` = ""Hpn"", `16398` = ""Itga2"", `17388` = ""Mmp15"", `11844` = ""Arf5"", `18550` = ""Furin"", `235584` = ""Dusp7"", `20779` = ""Src"", `19353` = ""Rac1"", 
`170725` = ""Capn8"", `73647` = ""Capn9"", `11502` = ""Adam9"")"
"18","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.011021396742216,0.0239595581352522,0.380730400722792,0.347702655502682,1.45321801830502,139,"c(`20525` = ""Slc2a1"", `13867` = ""Erbb3"", `17127` = ""Smad3"", `12283` = ""Cab39"", `13649` = ""Egfr"", `22631` = ""Ywhaz"", `26417` = ""Mapk3"", `26397` = ""Map2k3"", `12575` = ""Cdkn1a"", `18176` = ""Nras"", `21937` = ""Tnfrsf1a"", `23797` = ""Akt3"", `26377` = ""Dapp1"", `14675` = ""Gna14"", `606496` = ""Gsk3a"", `66713` = ""Actr2"", `64143` = ""Ralb"", `55948` = ""Sfn"", `13866` = ""Erbb2"", `18412` = ""Sqstm1"", `110651` = ""Rps6ka3"", `19045` = ""Ppp1ca"", `19353` = ""Rac1"", `17126` = ""Smad2"", `19769` = ""Rit1"", `15170` = ""Ptpn6"", `192662` = ""Arhgdia"", 
`228026` = ""Pdk1"", `56044` = ""Rala"", `18643` = ""Pfn1"", `74117` = ""Actr3"", `14682` = ""Gnaq"", `26409` = ""Map3k7"", `16653` = ""Kras"", `17347` = ""Mknk2"", `26419` = ""Mapk8"", `210044` = ""Adcy2"", `56637` = ""Gsk3b"", `19766` = ""Ripk1"", `17691` = ""Sik1"", `56550` = ""Ube2d2a"", `108079` = ""Prkaa2"", `17973` = ""Nck1"", `18710` = ""Pik3r3"", `18711` = ""Pikfyve"", `19211` = ""Pten"", `110355` = ""Grk2"", `56378` = ""Arpc3"", `16440` = ""Itpr3"")"
"19","HALLMARK_ANDROGEN_RESPONSE",0.0216419778807553,0.0402898300612119,0.352487857583619,0.335259405499105,1.39123682186978,130,"c(`65112` = ""Pmepa1"", `56847` = ""Aldh1a3"", `117167` = ""Steap4"", `74205` = ""Acsl3"", `67399` = ""Pdlim7"", `16410` = ""Itgav"", `234515` = ""Inpp4b"", `27416` = ""Abcc5"", `20322` = ""Sord"", `231070` = ""Insig1"", `192657` = ""Ell2"", `11669` = ""Aldh2"", `23797` = ""Akt3"", `17988` = ""Ndrg1"", `239273` = ""Abcc4"", `20363` = ""Selenop"", `54608` = ""Abhd2"", `218294` = ""Cdc14b"", `235130` = ""Adamts15"", `56542` = ""Cilk1"", `56376` = ""Pdlim5"", `110651` = ""Rps6ka3"", `19341` = ""Rab4a"", `328365` = ""Zmiz1"", `12444` = ""Ccnd2"", `14677` = ""Gnai1"", 
`60595` = ""Actn4"", `14678` = ""Gnai2"", `16691` = ""Krt8"", `19229` = ""Ptk2b"", `16669` = ""Krt19"", `27057` = ""Ncoa4"", `12166` = ""Bmpr1a"", `20807` = ""Srf"", `73998` = ""Herc3"", `26557` = ""Homer2"", `30960` = ""Vapa"")"
"20","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.0146364450851057,0.0304925939273035,0.380730400722792,-0.271211309448065,-1.33625968142003,221,"c(`20454` = ""St3gal5"", `14960` = ""H2-Aa"", `12628` = ""Cfh"", `16149` = ""Cd74"", `14961` = ""H2-Ab1"", `14998` = ""H2-DMa"", `12265` = ""Ciita"", `14969` = ""H2-Eb1"", `112419` = ""Ifit1bl2"", `22035` = ""Tnfsf10"", `15016` = ""H2-Q5"", `15018` = ""H2-Q7"", `22271` = ""Upp1"", `667977` = ""Gm8909"", `16913` = ""Psmb8"", `20656` = ""Sod2"", `15043` = ""H2-T3"", `15039` = ""H2-T22"", `14991` = ""H2-M3"", `12364` = ""Casp12"", `16169` = ""Il15ra"", `246696` = ""Slc25a28"", `16912` = ""Psmb9"", `15013` = ""H2-Q2"", `15900` = ""Irf8"", `16068` = ""Il18bp"", 
